disease_id,location_id,eventdate,reportdate,count,eventtype,eventtype2,agemin,agemax,gender,socialstruct,synthetic,source
6,NA,NA,2013-03-05,50770,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-03-05,27031,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,8293,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,5308,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,6968,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,2708,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,2927,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,12593,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,10325,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,7328,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,1756,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,5391,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,9583,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,19804,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,5023,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,7543,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,19157,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,41769,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,13124,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,6083,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,5453,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,36920,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,58249,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-26,38882,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,10082,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,8641,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,10619,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,4993,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,8832,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,17702,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,22020,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,12999,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,2818,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,7144,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,8892,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,22949,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,8078,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,14363,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,25672,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,55388,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,11309,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,7283,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,5536,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,33610,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,67746,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-19,53497,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,14077,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,13289,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,12335,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,4147,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,6912,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,13133,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,19321,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,13065,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,2244,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,11980,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,12071,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,24383,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,8775,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,17289,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,15184,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,45674,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,16284,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,8963,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,9422,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,45120,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,53143,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-12,58726,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,12640,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,7995,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,11640,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,2315,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,8900,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,20194,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,22354,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,10955,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,1635,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,11949,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,10680,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,22533,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,8939,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,11759,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,16349,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,69559,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,9776,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,8637,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,8044,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,37868,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,69603,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-02-05,70641,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,9360,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,13003,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,9336,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,1675,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,7745,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,9894,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,16584,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,9317,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,753,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,8323,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,8644,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,16311,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,5841,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,9055,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,15917,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,66527,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,10949,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,770,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,8000,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,25741,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,66753,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-29,56030,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,8075,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,5516,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,4768,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,2019,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,3439,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,6502,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,7735,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,5306,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,399,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,4201,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,3432,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,9704,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,4202,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,4598,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,7139,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,27076,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,11949,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,2961,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,3161,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,20133,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,37176,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-22,39741,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,6034,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,3312,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,3171,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,230,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,2623,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,9679,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,5236,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,3518,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,296,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,1876,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,4536,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,8936,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,3500,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,4588,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,5842,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,19776,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,4045,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,2833,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,3043,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,22932,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,32980,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-15,29286,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,3222,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,6443,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,3246,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,745,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,1772,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,3552,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,4463,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,6153,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,204,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,1492,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,3375,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,8731,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,1161,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,2907,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,6176,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,7037,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,4212,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,3069,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,3297,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,12603,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,25933,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-08,23660,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,4586,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,4109,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,3376,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,0,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,1252,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,6324,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,3632,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,5650,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,250,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,555,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,859,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,9477,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,1496,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,1837,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,7936,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,4754,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,4493,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,7186,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,3787,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,12298,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,27519,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2013-01-01,16994,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,3759,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,3573,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,1153,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,0,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,403,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,3025,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,2295,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,6073,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,108,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,29,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,327,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,7608,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,820,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,3030,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,3384,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,15329,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,2418,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,2790,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,5370,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,7649,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,17314,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-24,11912,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,2724,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,3701,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,1747,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,0,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,0,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,2222,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,1792,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,4432,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,46,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,194,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,179,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,1304,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,904,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,1331,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,2938,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,14172,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,1017,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
6,NA,NA,2012-12-17,540,incidence,NA,NA,NA,NA,NA,0,French sentinelles network - www.sentiweb.fr
