 ,1998-08-24,45,incidence,,,,,,6,9,0,not recorded
 ,1998-08-31,28,incidence,,,,,,6,9,0,not recorded
 ,1998-09-07,18,incidence,,,,,,6,9,0,not recorded
 ,1998-09-14,6,incidence,,,,,,6,9,0,not recorded
 ,1998-09-21,1,incidence,,,,,,6,9,0,not recorded
 ,1998-09-28,2,incidence,,,,,,6,9,0,not recorded
 ,1998-10-05,1,incidence,,,,,,6,9,0,not recorded
 ,1998-10-12,1,incidence,,,,,,6,9,0,not recorded
 ,1998-10-19,0,incidence,,,,,,6,9,0,not recorded
 ,1998-10-26,3,incidence,,,,,,6,9,0,not recorded
 ,1998-11-02,0,incidence,,,,,,6,9,0,not recorded
 ,1998-11-09,0,incidence,,,,,,6,9,0,not recorded
 ,1998-11-16,0,incidence,,,,,,6,9,0,not recorded
 ,1998-11-23,0,incidence,,,,,,6,9,0,not recorded
 ,1998-11-30,1,incidence,,,,,,6,9,0,not recorded
 ,1998-12-07,0,incidence,,,,,,6,9,0,not recorded
 ,1998-12-14,0,incidence,,,,,,6,9,0,not recorded
 ,1998-12-21,1,incidence,,,,,,6,9,0,not recorded
 ,1999-01-04,3,incidence,,,,,,6,9,0,not recorded
 ,1999-01-11,0,incidence,,,,,,6,9,0,not recorded
 ,1999-01-18,1,incidence,,,,,,6,9,0,not recorded
 ,1999-01-25,1,incidence,,,,,,6,9,0,not recorded
 ,1999-02-01,0,incidence,,,,,,6,9,0,not recorded
 ,1999-02-08,5,incidence,,,,,,6,9,0,not recorded
 ,1999-02-15,3,incidence,,,,,,6,9,0,not recorded
 ,1999-02-22,2,incidence,,,,,,6,9,0,not recorded
 ,1999-03-01,0,incidence,,,,,,6,9,0,not recorded
 ,1999-03-08,0,incidence,,,,,,6,9,0,not recorded
 ,1999-03-15,0,incidence,,,,,,6,9,0,not recorded
 ,1999-03-22,0,incidence,,,,,,6,9,0,not recorded
 ,1999-03-29,0,incidence,,,,,,6,9,0,not recorded
 ,1999-04-05,3,incidence,,,,,,6,9,0,not recorded
 ,1999-04-12,5,incidence,,,,,,6,9,0,not recorded
 ,1999-04-19,1,incidence,,,,,,6,9,0,not recorded
 ,1999-04-26,2,incidence,,,,,,6,9,0,not recorded
 ,1999-05-03,3,incidence,,,,,,6,9,0,not recorded
 ,1999-05-10,4,incidence,,,,,,6,9,0,not recorded
 ,1999-05-17,16,incidence,,,,,,6,9,0,not recorded
 ,1999-05-24,7,incidence,,,,,,6,9,0,not recorded
 ,1999-05-31,18,incidence,,,,,,6,9,0,not recorded
 ,1999-06-07,20,incidence,,,,,,6,9,0,not recorded
 ,1999-06-14,23,incidence,,,,,,6,9,0,not recorded
 ,1999-06-21,64,incidence,,,,,,6,9,0,not recorded
 ,1999-06-28,47,incidence,,,,,,6,9,0,not recorded
 ,1999-07-05,61,incidence,,,,,,6,9,0,not recorded
 ,1999-07-12,72,incidence,,,,,,6,9,0,not recorded
 ,1999-07-19,42,incidence,,,,,,6,9,0,not recorded
 ,1999-07-26,39,incidence,,,,,,6,9,0,not recorded
 ,1999-08-02,49,incidence,,,,,,6,9,0,not recorded
 ,1999-08-09,26,incidence,,,,,,6,9,0,not recorded
 ,1999-08-16,21,incidence,,,,,,6,9,0,not recorded
 ,1999-08-23,14,incidence,,,,,,6,9,0,not recorded
 ,1999-08-30,10,incidence,,,,,,6,9,0,not recorded
 ,1999-09-06,11,incidence,,,,,,6,9,0,not recorded
 ,1999-09-13,7,incidence,,,,,,6,9,0,not recorded
 ,1999-09-20,4,incidence,,,,,,6,9,0,not recorded
 ,1999-09-27,15,incidence,,,,,,6,9,0,not recorded
 ,1999-10-04,4,incidence,,,,,,6,9,0,not recorded
 ,1999-10-11,5,incidence,,,,,,6,9,0,not recorded
 ,1999-10-18,4,incidence,,,,,,6,9,0,not recorded
 ,1999-10-25,4,incidence,,,,,,6,9,0,not recorded
 ,1999-11-01,0,incidence,,,,,,6,9,0,not recorded
 ,1999-11-08,3,incidence,,,,,,6,9,0,not recorded
 ,1999-11-15,1,incidence,,,,,,6,9,0,not recorded
 ,1999-11-22,0,incidence,,,,,,6,9,0,not recorded
 ,1999-11-29,0,incidence,,,,,,6,9,0,not recorded
 ,1999-12-06,4,incidence,,,,,,6,9,0,not recorded
 ,1999-12-13,1,incidence,,,,,,6,9,0,not recorded
 ,1999-12-20,1,incidence,,,,,,6,9,0,not recorded
 ,1999-12-27,0,incidence,,,,,,6,9,0,not recorded
 ,2000-01-03,1,incidence,,,,,,6,9,0,not recorded
 ,2000-01-10,1,incidence,,,,,,6,9,0,not recorded
 ,2000-01-17,1,incidence,,,,,,6,9,0,not recorded
 ,2000-01-24,2,incidence,,,,,,6,9,0,not recorded
 ,2000-01-31,1,incidence,,,,,,6,9,0,not recorded
 ,2000-02-07,1,incidence,,,,,,6,9,0,not recorded
