disease_id,location_id,eventdate,reportdate,count,eventtype2,agemin,agemax,gender,socialstruct,synthetic,source
5,48,NA,1974-06-07,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-06-14,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-06-21,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-06-28,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-07-05,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-07-12,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-07-19,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-07-26,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-08-02,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-08-09,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-08-16,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-08-23,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-08-30,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-09-06,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-09-13,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-09-20,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-09-27,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-10-04,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-10-11,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-10-18,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-10-25,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-11-01,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-11-08,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-11-15,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-11-22,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-11-29,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-12-06,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-12-13,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-12-20,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1974-12-27,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-01-03,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-01-10,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-01-17,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-01-24,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-01-31,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-02-07,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-02-14,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-02-21,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-02-28,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-03-07,20,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-03-14,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-03-21,21,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-03-28,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-04-04,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-04-11,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-04-18,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-04-25,20,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-05-02,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-05-09,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-05-16,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-05-23,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-05-30,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-06-06,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-06-13,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-06-20,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-06-27,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-07-04,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-07-11,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-07-18,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-07-25,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-08-01,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-08-08,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-08-15,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-08-22,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-08-29,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-09-05,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-09-12,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-09-19,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-09-26,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-10-03,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-10-10,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-10-17,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-10-24,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-10-31,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-11-07,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-11-14,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-11-21,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-11-28,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-12-05,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-12-12,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-12-19,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1975-12-26,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-01-02,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-01-09,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-01-16,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-01-23,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-01-30,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-02-06,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-02-13,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-02-20,21,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-02-27,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-03-05,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-03-12,19,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-03-19,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-03-26,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-04-02,21,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-04-09,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-04-16,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-04-23,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-04-30,28,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-05-07,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-05-14,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-05-21,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-05-28,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-06-04,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-06-11,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-06-18,25,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-06-25,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-07-02,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-07-09,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-07-16,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-07-23,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-07-30,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-08-06,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-08-13,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-08-20,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-08-27,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-09-03,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-09-10,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-09-17,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-09-24,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-10-01,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-10-08,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-10-15,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-10-22,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-10-29,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-11-05,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-11-12,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-11-19,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-11-26,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-12-03,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-12-10,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-12-17,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-12-24,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1976-12-31,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-01-07,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-01-14,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-01-21,20,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-01-28,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-02-04,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-02-11,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-02-18,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-02-25,41,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-03-04,33,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-03-11,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-03-18,26,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-03-25,41,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-04-01,31,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-04-08,52,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-04-15,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-04-22,52,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-04-29,23,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-05-06,26,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-05-13,29,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-05-20,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-05-27,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-06-03,22,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-06-10,40,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-06-17,29,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-06-24,46,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-07-01,31,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-07-08,52,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-07-15,25,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-07-22,20,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-07-29,21,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-08-05,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-08-12,35,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-08-19,24,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-08-26,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-09-02,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-09-09,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-09-16,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-09-23,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-09-30,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-10-07,21,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-10-14,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-10-21,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-10-28,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-11-04,22,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-11-11,19,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-11-18,25,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-11-25,10,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-12-02,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-12-09,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-12-16,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-12-23,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1977-12-30,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-01-06,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-01-13,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-01-20,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-01-27,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-02-03,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-02-10,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-02-17,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-02-24,22,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-03-03,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-03-10,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-03-17,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-03-24,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-03-31,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-04-07,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-04-14,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-04-21,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-04-28,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-05-05,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-05-12,15,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-05-19,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-05-26,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-06-02,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-06-09,31,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-06-16,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-06-23,14,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-06-30,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-07-07,16,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-07-14,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-07-21,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-07-28,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-08-04,18,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-08-11,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-08-18,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-08-25,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-09-01,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-09-08,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-09-15,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-09-22,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-09-29,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-10-06,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-10-13,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-10-20,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-10-27,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-11-03,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-11-10,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-11-17,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-11-24,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-12-01,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-12-08,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-12-15,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-12-22,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1978-12-29,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-01-05,8,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-01-12,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-01-19,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-01-26,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-02-02,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-02-09,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-02-16,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-02-23,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-03-02,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-03-09,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-03-16,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-03-23,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-03-30,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-04-06,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-04-13,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-04-20,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-04-27,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-05-04,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-05-11,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-05-18,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-05-25,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-06-01,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-06-08,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-06-15,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-06-22,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-06-29,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-07-06,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-07-13,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-07-20,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-07-27,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-08-03,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-08-10,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-08-17,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-08-24,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-08-31,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-09-07,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-09-14,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-09-21,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-09-28,0,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-10-05,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-10-12,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-10-19,1,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-10-26,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-11-02,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-11-09,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-11-16,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-11-23,7,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-11-30,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-12-07,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-12-14,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-12-21,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1979-12-28,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-01-04,33,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-01-11,41,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-01-18,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-01-25,11,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-02-01,41,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-02-08,30,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-02-15,42,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-02-22,37,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-02-29,53,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-03-07,47,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-03-14,34,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-03-21,79,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-03-28,49,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-04-04,69,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-04-11,35,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-04-18,73,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-04-25,53,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-05-02,48,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-05-09,25,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-05-16,88,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-05-23,67,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-05-30,49,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-06-06,78,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-06-13,62,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-06-20,72,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-06-27,52,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-07-04,65,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-07-11,47,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-07-18,27,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-07-25,41,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-08-01,28,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-08-08,42,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-08-15,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-08-22,9,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-08-29,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-09-05,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-09-12,12,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-09-19,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-09-26,6,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-10-03,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-10-10,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-10-17,3,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-10-24,13,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-10-31,17,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-11-07,5,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-11-14,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-11-21,2,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-11-28,4,NA,NA,NA,NA,NA,0,Bolker webpage
5,48,NA,1980-12-05,3,NA,NA,NA,NA,NA,0,Bolker webpage
