99999,99999,"2016-10-26","2016-10-26",99,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-26","2016-10-26",13,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-27","2016-10-27",118,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-27","2016-10-27",11,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-28","2016-10-28",149,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-28","2016-10-28",10,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-29","2016-10-29",142,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-29","2016-10-29",18,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-30","2016-10-30",178,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-30","2016-10-30",15,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-31","2016-10-31",170,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-31","2016-10-31",14,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-01","2016-11-01",212,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-01","2016-11-01",17,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-02","2016-11-02",209,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-02","2016-11-02",27,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-03","2016-11-03",281,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-03","2016-11-03",25,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-04","2016-11-04",303,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-04","2016-11-04",25,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-05","2016-11-05",319,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-05","2016-11-05",22,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-06","2016-11-06",397,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-06","2016-11-06",27,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-07","2016-11-07",468,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-07","2016-11-07",35,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-08","2016-11-08",458,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-08","2016-11-08",31,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-09","2016-11-09",597,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-09","2016-11-09",48,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-10","2016-11-10",603,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-10","2016-11-10",49,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-11-11","2016-11-11",700,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
